TransactionID,LeaseID,TenantID,UnitID,DueDate,PaidDate,AmountDue,AmountPaid
TX00023_202212,L00023,T0634,U0058,2022-12-01,2022-12-11,1433,1408
TX00023_202301,L00023,T0634,U0058,2023-01-01,2023-01-01,1433,1433
TX00023_202302,L00023,T0634,U0058,2023-02-01,2023-02-02,1433,1433
TX00023_202303,L00023,T0634,U0058,2023-03-01,2023-03-11,1433,1433
TX00023_202304,L00023,T0634,U0058,2023-04-01,2023-04-21,1433,1433
TX00023_202305,L00023,T0634,U0058,2023-05-01,2023-05-04,1433,1433
TX00023_202306,L00023,T0634,U0058,2023-06-01,2023-06-04,1433,1433
TX00023_202307,L00023,T0634,U0058,2023-07-01,2023-07-02,1433,1383
TX00023_202308,L00023,T0634,U0058,2023-08-01,2023-08-01,1433,1433
TX00023_202309,L00023,T0634,U0058,2023-09-01,2023-09-02,1433,1433
TX00023_202310,L00023,T0634,U0058,2023-10-01,2023-10-02,1433,1433
TX00023_202311,L00023,T0634,U0058,2023-11-01,2023-11-01,1433,1433
TX00024_202208,L00024,T0841,U0422,2022-08-01,2022-08-02,791,791
TX00024_202209,L00024,T0841,U0422,2022-09-01,2022-09-04,791,741
TX00024_202210,L00024,T0841,U0422,2022-10-01,2022-10-02,791,791
TX00024_202211,L00024,T0841,U0422,2022-11-01,2022-11-01,791,766
TX00024_202212,L00024,T0841,U0422,2022-12-01,2022-12-02,791,791
TX00024_202301,L00024,T0841,U0422,2023-01-01,2023-01-02,791,791
TX00024_202302,L00024,T0841,U0422,2023-02-01,2023-02-01,791,791
TX00024_202303,L00024,T0841,U0422,2023-03-01,2023-03-02,791,791
TX00024_202304,L00024,T0841,U0422,2023-04-01,2023-04-02,791,691
TX00024_202305,L00024,T0841,U0422,2023-05-01,2023-05-02,791,791
TX00025_202307,L00025,T0864,U0182,2023-07-01,2023-07-01,1745,1745
TX00025_202308,L00025,T0864,U0182,2023-08-01,2023-08-01,1745,1745
TX00025_202309,L00025,T0864,U0182,2023-09-01,2023-09-04,1745,1745
TX00025_202310,L00025,T0864,U0182,2023-10-01,2023-10-01,1745,1745
TX00025_202311,L00025,T0864,U0182,2023-11-01,2023-11-01,1745,1645
TX00025_202312,L00025,T0864,U0182,2023-12-01,2023-12-02,1745,1745
TX00025_202401,L00025,T0864,U0182,2024-01-01,2024-01-04,1745,1720
TX00025_202402,L00025,T0864,U0182,2024-02-01,2024-02-02,1745,1745
TX00025_202403,L00025,T0864,U0182,2024-03-01,2024-03-02,1745,1745
TX00025_202404,L00025,T0864,U0182,2024-04-01,2024-04-04,1745,1745
TX00025_202405,L00025,T0864,U0182,2024-05-01,2024-05-02,1745,1745
TX00025_202406,L00025,T0864,U0182,2024-06-01,2024-06-01,1745,1745
TX00025_202407,L00025,T0864,U0182,2024-07-01,2024-07-11,1745,1745
TX00025_202408,L00025,T0864,U0182,2024-08-01,2024-08-01,1745,1645
TX00025_202409,L00025,T0864,U0182,2024-09-01,2024-09-02,1745,1720
TX00025_202410,L00025,T0864,U0182,2024-10-01,2024-10-01,1745,1745
TX00025_202411,L00025,T0864,U0182,2024-11-01,2024-11-01,1745,1720
TX00025_202412,L00025,T0864,U0182,2024-12-01,2024-12-01,1745,1745
TX00025_202501,L00025,T0864,U0182,2025-01-01,2025-01-04,1745,1745
TX00025_202502,L00025,T0864,U0182,2025-02-01,2025-02-02,1745,1745
TX00025_202503,L00025,T0864,U0182,2025-03-01,2025-03-01,1745,1745
TX00025_202504,L00025,T0864,U0182,2025-04-01,2025-04-02,1745,1645
TX00025_202505,L00025,T0864,U0182,2025-05-01,2025-05-04,1745,1745
TX00026_202412,L00026,T0117,U0040,2024-12-01,2024-12-04,871,871
TX00026_202501,L00026,T0117,U0040,2025-01-01,2025-01-02,871,871
TX00026_202502,L00026,T0117,U0040,2025-02-01,2025-02-01,871,846
TX00026_202503,L00026,T0117,U0040,2025-03-01,2025-03-02,871,871
TX00026_202504,L00026,T0117,U0040,2025-04-01,2025-04-02,871,871
TX00026_202505,L00026,T0117,U0040,2025-05-01,2025-05-01,871,871
TX00026_202506,L00026,T0117,U0040,2025-06-01,2025-06-02,871,821
TX00026_202507,L00026,T0117,U0040,2025-07-01,2025-07-01,871,871
TX00026_202508,L00026,T0117,U0040,2025-08-01,2025-08-02,871,821
TX00026_202509,L00026,T0117,U0040,2025-09-01,2025-09-02,871,846
TX00026_202510,L00026,T0117,U0040,2025-10-01,2025-10-21,871,771
TX00026_202511,L00026,T0117,U0040,2025-11-01,2025-11-04,871,846
TX00026_202512,L00026,T0117,U0040,2025-12-01,2025-12-01,871,821
TX00026_202601,L00026,T0117,U0040,2026-01-01,2026-01-02,871,771
TX00026_202602,L00026,T0117,U0040,2026-02-01,2026-02-01,871,871
TX00026_202603,L00026,T0117,U0040,2026-03-01,2026-03-02,871,871
TX00026_202604,L00026,T0117,U0040,2026-04-01,2026-04-01,871,871
TX00026_202605,L00026,T0117,U0040,2026-05-01,2026-05-04,871,871
TX00026_202606,L00026,T0117,U0040,2026-06-01,2026-06-01,871,846
TX00026_202607,L00026,T0117,U0040,2026-07-01,2026-07-01,871,871
TX00027_202102,L00027,T0805,U0038,2021-02-01,2021-02-02,2327,2277
TX00027_202103,L00027,T0805,U0038,2021-03-01,2021-03-02,2327,2327
TX00027_202104,L00027,T0805,U0038,2021-04-01,2021-04-01,2327,2327
TX00027_202105,L00027,T0805,U0038,2021-05-01,2021-05-01,2327,2227
TX00027_202106,L00027,T0805,U0038,2021-06-01,2021-06-04,2327,2327
TX00027_202107,L00027,T0805,U0038,2021-07-01,2021-07-02,2327,2302
TX00027_202108,L00027,T0805,U0038,2021-08-01,2021-08-02,2327,2327
TX00027_202109,L00027,T0805,U0038,2021-09-01,2021-09-01,2327,2327
TX00027_202110,L00027,T0805,U0038,2021-10-01,2021-10-11,2327,2327
TX00027_202111,L00027,T0805,U0038,2021-11-01,2021-11-01,2327,2327
TX00027_202112,L00027,T0805,U0038,2021-12-01,2021-12-04,2327,2327
TX00027_202201,L00027,T0805,U0038,2022-01-01,2022-01-01,2327,2327
TX00028_202208,L00028,T0908,U0396,2022-08-01,2022-08-02,1915,1915
TX00028_202209,L00028,T0908,U0396,2022-09-01,2022-09-01,1915,1915
TX00028_202210,L00028,T0908,U0396,2022-10-01,2022-10-02,1915,1815
TX00028_202211,L00028,T0908,U0396,2022-11-01,2022-11-02,1915,1915
TX00028_202212,L00028,T0908,U0396,2022-12-01,2022-12-02,1915,1915
TX00028_202301,L00028,T0908,U0396,2023-01-01,2023-01-01,1915,1815
TX00028_202302,L00028,T0908,U0396,2023-02-01,2023-02-04,1915,1915
TX00028_202303,L00028,T0908,U0396,2023-03-01,2023-03-01,1915,1915
TX00028_202304,L00028,T0908,U0396,2023-04-01,2023-04-01,1915,1915
TX00028_202305,L00028,T0908,U0396,2023-05-01,2023-05-02,1915,1815
TX00028_202306,L00028,T0908,U0396,2023-06-01,2023-06-01,1915,1915
TX00028_202307,L00028,T0908,U0396,2023-07-01,2023-07-04,1915,1915
TX00028_202308,L00028,T0908,U0396,2023-08-01,2023-08-01,1915,1915
TX00028_202309,L00028,T0908,U0396,2023-09-01,2023-09-01,1915,1815
TX00028_202310,L00028,T0908,U0396,2023-10-01,2023-10-11,1915,1815
TX00028_202311,L00028,T0908,U0396,2023-11-01,2023-11-04,1915,1915
TX00028_202312,L00028,T0908,U0396,2023-12-01,2023-12-11,1915,1815
TX00028_202401,L00028,T0908,U0396,2024-01-01,2024-01-01,1915,1915
TX00028_202402,L00028,T0908,U0396,2024-02-01,2024-02-02,1915,1915
TX00028_202403,L00028,T0908,U0396,2024-03-01,2024-03-01,1915,1815
TX00028_202404,L00028,T0908,U0396,2024-04-01,2024-04-11,1915,1915
TX00028_202405,L00028,T0908,U0396,2024-05-01,2024-05-02,1915,1865
TX00028_202406,L00028,T0908,U0396,2024-06-01,2024-06-02,1915,1915
TX00028_202407,L00028,T0908,U0396,2024-07-01,2024-07-04,1915,1865
TX00029_202503,L00029,T0158,U0191,2025-03-01,2025-03-11,1800,1800
TX00029_202504,L00029,T0158,U0191,2025-04-01,2025-04-01,1800,1700
TX00029_202505,L00029,T0158,U0191,2025-05-01,2025-05-01,1800,1775
TX00029_202506,L00029,T0158,U0191,2025-06-01,2025-06-01,1800,1800
TX00029_202507,L00029,T0158,U0191,2025-07-01,2025-07-02,1800,1800
TX00029_202508,L00029,T0158,U0191,2025-08-01,2025-08-11,1800,1800
TX00029_202509,L00029,T0158,U0191,2025-09-01,2025-09-04,1800,1750
TX00029_202510,L00029,T0158,U0191,2025-10-01,2025-10-01,1800,1775
TX00029_202511,L00029,T0158,U0191,2025-11-01,2025-11-01,1800,1775
TX00029_202512,L00029,T0158,U0191,2025-12-01,2025-12-02,1800,1800
TX00029_202601,L00029,T0158,U0191,2026-01-01,2026-01-02,1800,1800
TX00029_202602,L00029,T0158,U0191,2026-02-01,2026-02-11,1800,1800
TX00029_202603,L00029,T0158,U0191,2026-03-01,2026-03-02,1800,1800
TX00029_202604,L00029,T0158,U0191,2026-04-01,2026-04-04,1800,1800
TX00029_202605,L00029,T0158,U0191,2026-05-01,2026-05-02,1800,1800
TX00029_202606,L00029,T0158,U0191,2026-06-01,2026-06-02,1800,1750
TX00029_202607,L00029,T0158,U0191,2026-07-01,2026-07-04,1800,1775
TX00029_202608,L00029,T0158,U0191,2026-08-01,2026-08-02,1800,1750
TX00029_202609,L00029,T0158,U0191,2026-09-01,2026-09-02,1800,1700
TX00029_202610,L00029,T0158,U0191,2026-10-01,2026-10-02,1800,1800
TX00029_202611,L00029,T0158,U0191,2026-11-01,2026-11-01,1800,1800
TX00030_202302,L00030,T0814,U0266,2023-02-01,2023-02-01,2004,1954
TX00030_202303,L00030,T0814,U0266,2023-03-01,2023-03-02,2004,1904
TX00030_202304,L00030,T0814,U0266,2023-04-01,2023-04-01,2004,2004
TX00030_202305,L00030,T0814,U0266,2023-05-01,2023-05-04,2004,2004
TX00030_202306,L00030,T0814,U0266,2023-06-01,2023-06-02,2004,1954
TX00030_202307,L00030,T0814,U0266,2023-07-01,2023-07-02,2004,2004
TX00030_202308,L00030,T0814,U0266,2023-08-01,2023-08-04,2004,2004
TX00030_202309,L00030,T0814,U0266,2023-09-01,2023-09-04,2004,2004
TX00030_202310,L00030,T0814,U0266,2023-10-01,2023-10-02,2004,2004
TX00030_202311,L00030,T0814,U0266,2023-11-01,2023-11-04,2004,2004
TX00030_202312,L00030,T0814,U0266,2023-12-01,2023-12-04,2004,2004
TX00030_202401,L00030,T0814,U0266,2024-01-01,2024-01-01,2004,1979
TX00030_202402,L00030,T0814,U0266,2024-02-01,2024-02-02,2004,2004
TX00030_202403,L00030,T0814,U0266,2024-03-01,2024-03-01,2004,2004
TX00030_202404,L00030,T0814,U0266,2024-04-01,2024-04-01,2004,2004
TX00030_202405,L00030,T0814,U0266,2024-05-01,2024-05-01,2004,2004
TX00030_202406,L00030,T0814,U0266,2024-06-01,2024-06-02,2004,2004
TX00030_202407,L00030,T0814,U0266,2024-07-01,2024-07-11,2004,1954
TX00030_202408,L00030,T0814,U0266,2024-08-01,2024-08-01,2004,2004
TX00030_202409,L00030,T0814,U0266,2024-09-01,2024-09-11,2004,2004
TX00030_202410,L00030,T0814,U0266,2024-10-01,2024-10-01,2004,2004
TX00030_202411,L00030,T0814,U0266,2024-11-01,2024-11-04,2004,2004
TX00031_202310,L00031,T0227,U0493,2023-10-01,2023-10-04,2087,2062
TX00031_202311,L00031,T0227,U0493,2023-11-01,2023-11-02,2087,2037
TX00031_202312,L00031,T0227,U0493,2023-12-01,2023-12-01,2087,2087
TX00031_202401,L00031,T0227,U0493,2024-01-01,2024-01-02,2087,2087
TX00031_202402,L00031,T0227,U0493,2024-02-01,2024-02-01,2087,2087
TX00031_202403,L00031,T0227,U0493,2024-03-01,2024-03-01,2087,2087
TX00031_202404,L00031,T0227,U0493,2024-04-01,2024-04-01,2087,2062
TX00031_202405,L00031,T0227,U0493,2024-05-01,2024-05-01,2087,2087
TX00031_202406,L00031,T0227,U0493,2024-06-01,2024-06-01,2087,2087
TX00031_202407,L00031,T0227,U0493,2024-07-01,2024-07-01,2087,2087
TX00031_202408,L00031,T0227,U0493,2024-08-01,2024-08-02,2087,2087
TX00031_202409,L00031,T0227,U0493,2024-09-01,2024-09-11,2087,1987
TX00031_202410,L00031,T0227,U0493,2024-10-01,2024-10-02,2087,2062
TX00031_202411,L00031,T0227,U0493,2024-11-01,2024-11-01,2087,2087
TX00032_202203,L00032,T0876,U0146,2022-03-01,2022-03-04,878,878
TX00032_202204,L00032,T0876,U0146,2022-04-01,2022-04-01,878,878
TX00032_202205,L00032,T0876,U0146,2022-05-01,2022-05-02,878,878
TX00032_202206,L00032,T0876,U0146,2022-06-01,2022-06-01,878,878
TX00032_202207,L00032,T0876,U0146,2022-07-01,2022-07-02,878,853
TX00032_202208,L00032,T0876,U0146,2022-08-01,2022-08-01,878,853
TX00032_202209,L00032,T0876,U0146,2022-09-01,2022-09-02,878,853
TX00032_202210,L00032,T0876,U0146,2022-10-01,2022-10-04,878,878
TX00032_202211,L00032,T0876,U0146,2022-11-01,2022-11-01,878,878
TX00032_202212,L00032,T0876,U0146,2022-12-01,2022-12-11,878,878
TX00032_202301,L00032,T0876,U0146,2023-01-01,2023-01-01,878,878
TX00033_202410,L00033,T0215,U0394,2024-10-01,2024-10-21,937,937
TX00033_202411,L00033,T0215,U0394,2024-11-01,2024-11-01,937,937
TX00033_202412,L00033,T0215,U0394,2024-12-01,2024-12-11,937,937
TX00033_202501,L00033,T0215,U0394,2025-01-01,2025-01-02,937,937
TX00033_202502,L00033,T0215,U0394,2025-02-01,2025-02-01,937,887
TX00033_202503,L00033,T0215,U0394,2025-03-01,2025-03-02,937,937
TX00033_202504,L00033,T0215,U0394,2025-04-01,2025-04-04,937,837
TX00033_202505,L00033,T0215,U0394,2025-05-01,2025-05-02,937,937
TX00033_202506,L00033,T0215,U0394,2025-06-01,2025-06-04,937,937
TX00033_202507,L00033,T0215,U0394,2025-07-01,2025-07-11,937,837
TX00033_202508,L00033,T0215,U0394,2025-08-01,2025-08-01,937,837
TX00033_202509,L00033,T0215,U0394,2025-09-01,2025-09-01,937,937
TX00033_202510,L00033,T0215,U0394,2025-10-01,2025-10-01,937,887
TX00033_202511,L00033,T0215,U0394,2025-11-01,2025-11-02,937,937
TX00033_202512,L00033,T0215,U0394,2025-12-01,2025-12-11,937,937
TX00033_202601,L00033,T0215,U0394,2026-01-01,2026-01-02,937,887
TX00033_202602,L00033,T0215,U0394,2026-02-01,2026-02-04,937,837
TX00033_202603,L00033,T0215,U0394,2026-03-01,2026-03-11,937,937
TX00034_202203,L00034,T0947,U0332,2022-03-01,2022-03-02,1858,1858
TX00034_202204,L00034,T0947,U0332,2022-04-01,2022-04-02,1858,1858
TX00034_202205,L00034,T0947,U0332,2022-05-01,2022-05-04,1858,1858
TX00034_202206,L00034,T0947,U0332,2022-06-01,2022-06-01,1858,1858
TX00034_202207,L00034,T0947,U0332,2022-07-01,2022-07-01,1858,1858
TX00034_202208,L00034,T0947,U0332,2022-08-01,2022-08-01,1858,1858
TX00034_202209,L00034,T0947,U0332,2022-09-01,2022-09-01,1858,1833
TX00034_202210,L00034,T0947,U0332,2022-10-01,2022-10-04,1858,1858
TX00034_202211,L00034,T0947,U0332,2022-11-01,2022-11-04,1858,1858
TX00034_202212,L00034,T0947,U0332,2022-12-01,2022-12-01,1858,1858
TX00034_202301,L00034,T0947,U0332,2023-01-01,2023-01-01,1858,1833
TX00035_202507,L00035,T0695,U0126,2025-07-01,2025-07-01,1576,1476
TX00035_202508,L00035,T0695,U0126,2025-08-01,2025-08-01,1576,1576
TX00035_202509,L00035,T0695,U0126,2025-09-01,2025-09-11,1576,1576
TX00035_202510,L00035,T0695,U0126,2025-10-01,2025-10-02,1576,1576
TX00035_202511,L00035,T0695,U0126,2025-11-01,2025-11-02,1576,1576
TX00035_202512,L00035,T0695,U0126,2025-12-01,2025-12-01,1576,1576
TX00035_202601,L00035,T0695,U0126,2026-01-01,2026-01-02,1576,1576
TX00035_202602,L00035,T0695,U0126,2026-02-01,2026-02-01,1576,1576
TX00035_202603,L00035,T0695,U0126,2026-03-01,2026-03-02,1576,1576
TX00035_202604,L00035,T0695,U0126,2026-04-01,2026-04-01,1576,1576
TX00035_202605,L00035,T0695,U0126,2026-05-01,2026-05-01,1576,1576
TX00035_202606,L00035,T0695,U0126,2026-06-01,2026-06-01,1576,1576
TX00035_202607,L00035,T0695,U0126,2026-07-01,2026-07-02,1576,1576
TX00035_202608,L00035,T0695,U0126,2026-08-01,2026-08-01,1576,1576
TX00035_202609,L00035,T0695,U0126,2026-09-01,2026-09-01,1576,1576
TX00035_202610,L00035,T0695,U0126,2026-10-01,2026-10-11,1576,1576
TX00035_202611,L00035,T0695,U0126,2026-11-01,2026-11-04,1576,1526
TX00035_202612,L00035,T0695,U0126,2026-12-01,2026-12-01,1576,1576
TX00036_202509,L00036,T0014,U0045,2025-09-01,2025-09-02,1601,1601
TX00036_202510,L00036,T0014,U0045,2025-10-01,2025-10-02,1601,1576
TX00036_202511,L00036,T0014,U0045,2025-11-01,2025-11-04,1601,1601
TX00036_202512,L00036,T0014,U0045,2025-12-01,2025-12-02,1601,1601
TX00036_202601,L00036,T0014,U0045,2026-01-01,2026-01-04,1601,1576
TX00036_202602,L00036,T0014,U0045,2026-02-01,2026-02-21,1601,1601
TX00036_202603,L00036,T0014,U0045,2026-03-01,2026-03-02,1601,1601
TX00036_202604,L00036,T0014,U0045,2026-04-01,2026-04-01,1601,1501
TX00036_202605,L00036,T0014,U0045,2026-05-01,2026-05-21,1601,1601
TX00036_202606,L00036,T0014,U0045,2026-06-01,2026-06-01,1601,1601
TX00036_202607,L00036,T0014,U0045,2026-07-01,2026-07-04,1601,1601
TX00036_202608,L00036,T0014,U0045,2026-08-01,2026-08-01,1601,1601
TX00037_202106,L00037,T0156,U0044,2021-06-01,2021-06-02,979,879
TX00037_202107,L00037,T0156,U0044,2021-07-01,2021-07-01,979,979
TX00037_202108,L00037,T0156,U0044,2021-08-01,2021-08-01,979,979
TX00037_202109,L00037,T0156,U0044,2021-09-01,2021-09-02,979,979
TX00037_202110,L00037,T0156,U0044,2021-10-01,2021-10-01,979,929
TX00037_202111,L00037,T0156,U0044,2021-11-01,2021-11-01,979,979
TX00037_202112,L00037,T0156,U0044,2021-12-01,2021-12-01,979,979
TX00037_202201,L00037,T0156,U0044,2022-01-01,2022-01-02,979,929
TX00037_202202,L00037,T0156,U0044,2022-02-01,2022-02-02,979,979
TX00037_202203,L00037,T0156,U0044,2022-03-01,2022-03-02,979,979
TX00037_202204,L00037,T0156,U0044,2022-04-01,2022-04-02,979,979
TX00038_202204,L00038,T0647,U0000,2022-04-01,2022-04-01,1742,1742
TX00038_202205,L00038,T0647,U0000,2022-05-01,2022-05-02,1742,1742
TX00038_202206,L00038,T0647,U0000,2022-06-01,2022-06-02,1742,1742
TX00038_202207,L00038,T0647,U0000,2022-07-01,2022-07-01,1742,1642
TX00038_202208,L00038,T0647,U0000,2022-08-01,2022-08-01,1742,1742
TX00038_202209,L00038,T0647,U0000,2022-09-01,2022-09-02,1742,1642
TX00038_202210,L00038,T0647,U0000,2022-10-01,2022-10-21,1742,1742
TX00039_202103,L00039,T0260,U0167,2021-03-01,2021-03-01,2318,2218
TX00039_202104,L00039,T0260,U0167,2021-04-01,2021-04-02,2318,2318
TX00039_202105,L00039,T0260,U0167,2021-05-01,2021-05-04,2318,2318
TX00039_202106,L00039,T0260,U0167,2021-06-01,2021-06-01,2318,2268
TX00039_202107,L00039,T0260,U0167,2021-07-01,2021-07-02,2318,2318
TX00039_202108,L00039,T0260,U0167,2021-08-01,2021-08-01,2318,2318
TX00040_202410,L00040,T0156,U0107,2024-10-01,2024-10-01,1439,1439
TX00040_202411,L00040,T0156,U0107,2024-11-01,2024-11-02,1439,1389
TX00040_202412,L00040,T0156,U0107,2024-12-01,2024-12-02,1439,1414
TX00040_202501,L00040,T0156,U0107,2025-01-01,2025-01-04,1439,1439
TX00040_202502,L00040,T0156,U0107,2025-02-01,2025-02-01,1439,1389
TX00040_202503,L00040,T0156,U0107,2025-03-01,2025-03-02,1439,1439
TX00040_202504,L00040,T0156,U0107,2025-04-01,2025-04-01,1439,1414
TX00040_202505,L00040,T0156,U0107,2025-05-01,2025-05-01,1439,1439
TX00041_202202,L00041,T0046,U0018,2022-02-01,2022-02-02,1070,1020
TX00041_202203,L00041,T0046,U0018,2022-03-01,2022-03-02,1070,1070
TX00041_202204,L00041,T0046,U0018,2022-04-01,2022-04-01,1070,1070
TX00041_202205,L00041,T0046,U0018,2022-05-01,2022-05-01,1070,1070
TX00041_202206,L00041,T0046,U0018,2022-06-01,2022-06-01,1070,970
TX00041_202207,L00041,T0046,U0018,2022-07-01,2022-07-02,1070,1070
TX00041_202208,L00041,T0046,U0018,2022-08-01,2022-08-04,1070,1070
TX00042_202106,L00042,T0323,U0331,2021-06-01,2021-06-01,1835,1785
TX00042_202107,L00042,T0323,U0331,2021-07-01,2021-07-01,1835,1835
TX00042_202108,L00042,T0323,U0331,2021-08-01,2021-08-01,1835,1835
TX00042_202109,L00042,T0323,U0331,2021-09-01,2021-09-01,1835,1810
TX00042_202110,L00042,T0323,U0331,2021-10-01,2021-10-02,1835,1835
TX00042_202111,L00042,T0323,U0331,2021-11-01,2021-11-01,1835,1735
TX00042_202112,L00042,T0323,U0331,2021-12-01,2021-12-21,1835,1835
TX00042_202201,L00042,T0323,U0331,2022-01-01,2022-01-04,1835,1810
TX00042_202202,L00042,T0323,U0331,2022-02-01,2022-02-01,1835,1835
TX00042_202203,L00042,T0323,U0331,2022-03-01,2022-03-01,1835,1785
TX00042_202204,L00042,T0323,U0331,2022-04-01,2022-04-04,1835,1835
TX00042_202205,L00042,T0323,U0331,2022-05-01,2022-05-01,1835,1835
TX00042_202206,L00042,T0323,U0331,2022-06-01,2022-06-04,1835,1785
TX00042_202207,L00042,T0323,U0331,2022-07-01,2022-07-01,1835,1835
TX00042_202208,L00042,T0323,U0331,2022-08-01,2022-08-01,1835,1810
TX00042_202209,L00042,T0323,U0331,2022-09-01,2022-09-02,1835,1835
TX00042_202210,L00042,T0323,U0331,2022-10-01,2022-10-04,1835,1835
TX00042_202211,L00042,T0323,U0331,2022-11-01,2022-11-04,1835,1835
TX00043_202410,L00043,T0843,U0071,2024-10-01,2024-10-02,2486,2386
TX00043_202411,L00043,T0843,U0071,2024-11-01,2024-11-01,2486,2486
TX00043_202412,L00043,T0843,U0071,2024-12-01,2024-12-02,2486,2486
TX00043_202501,L00043,T0843,U0071,2025-01-01,2025-01-02,2486,2461
TX00043_202502,L00043,T0843,U0071,2025-02-01,2025-02-11,2486,2436
TX00043_202503,L00043,T0843,U0071,2025-03-01,2025-03-02,2486,2461
TX00043_202504,L00043,T0843,U0071,2025-04-01,2025-04-04,2486,2486
TX00043_202505,L00043,T0843,U0071,2025-05-01,2025-05-01,2486,2486
TX00043_202506,L00043,T0843,U0071,2025-06-01,2025-06-04,2486,2486
TX00043_202507,L00043,T0843,U0071,2025-07-01,2025-07-04,2486,2486
TX00043_202508,L00043,T0843,U0071,2025-08-01,2025-08-11,2486,2486
TX00043_202509,L00043,T0843,U0071,2025-09-01,2025-09-02,2486,2486
TX00043_202510,L00043,T0843,U0071,2025-10-01,2025-10-01,2486,2461
TX00043_202511,L00043,T0843,U0071,2025-11-01,2025-11-11,2486,2486
TX00043_202512,L00043,T0843,U0071,2025-12-01,2025-12-01,2486,2486
TX00043_202601,L00043,T0843,U0071,2026-01-01,2026-01-01,2486,2486
TX00043_202602,L00043,T0843,U0071,2026-02-01,2026-02-04,2486,2386
TX00043_202603,L00043,T0843,U0071,2026-03-01,2026-03-01,2486,2486
TX00043_202604,L00043,T0843,U0071,2026-04-01,2026-04-01,2486,2486
TX00043_202605,L00043,T0843,U0071,2026-05-01,2026-05-01,2486,2486
TX00043_202606,L00043,T0843,U0071,2026-06-01,2026-06-01,2486,2486
TX00043_202607,L00043,T0843,U0071,2026-07-01,2026-07-01,2486,2486
TX00043_202608,L00043,T0843,U0071,2026-08-01,2026-08-01,2486,2436
TX00044_202201,L00044,T0684,U0455,2022-01-01,2022-01-04,2399,2349
TX00044_202202,L00044,T0684,U0455,2022-02-01,2022-02-01,2399,2399
TX00044_202203,L00044,T0684,U0455,2022-03-01,2022-03-01,2399,2399
TX00044_202204,L00044,T0684,U0455,2022-04-01,2022-04-04,2399,2399
TX00044_202205,L00044,T0684,U0455,2022-05-01,2022-05-01,2399,2399
TX00044_202206,L00044,T0684,U0455,2022-06-01,2022-06-02,2399,2299
TX00044_202207,L00044,T0684,U0455,2022-07-01,2022-07-01,2399,2399
TX00044_202208,L00044,T0684,U0455,2022-08-01,2022-08-01,2399,2299
TX00044_202209,L00044,T0684,U0455,2022-09-01,2022-09-02,2399,2399
TX00044_202210,L00044,T0684,U0455,2022-10-01,2022-10-01,2399,2374
TX00045_202401,L00045,T0129,U0444,2024-01-01,2024-01-01,1569,1569
TX00045_202402,L00045,T0129,U0444,2024-02-01,2024-02-04,1569,1469
TX00045_202403,L00045,T0129,U0444,2024-03-01,2024-03-02,1569,1519
TX00045_202404,L00045,T0129,U0444,2024-04-01,2024-04-01,1569,1519
TX00045_202405,L00045,T0129,U0444,2024-05-01,2024-05-02,1569,1569
TX00045_202406,L00045,T0129,U0444,2024-06-01,2024-06-04,1569,1519
TX00045_202407,L00045,T0129,U0444,2024-07-01,2024-07-01,1569,1544
TX00045_202408,L00045,T0129,U0444,2024-08-01,2024-08-01,1569,1519
TX00045_202409,L00045,T0129,U0444,2024-09-01,2024-09-02,1569,1569
TX00045_202410,L00045,T0129,U0444,2024-10-01,2024-10-02,1569,1569
TX00045_202411,L00045,T0129,U0444,2024-11-01,2024-11-02,1569,1569
TX00045_202412,L00045,T0129,U0444,2024-12-01,2024-12-01,1569,1544
TX00045_202501,L00045,T0129,U0444,2025-01-01,2025-01-01,1569,1569
TX00045_202502,L00045,T0129,U0444,2025-02-01,2025-02-02,1569,1569
TX00045_202503,L00045,T0129,U0444,2025-03-01,2025-03-02,1569,1569
TX00045_202504,L00045,T0129,U0444,2025-04-01,2025-04-02,1569,1569
TX00045_202505,L00045,T0129,U0444,2025-05-01,2025-05-02,1569,1569
